location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Bonney%20Lake,2021-07-29,53.6,72.3,91.4,,50.7,0.0,10.0,,1.38,6.9,13.81
Bonney%20Lake,2021-07-30,57.2,74.7,91.4,,54.4,0.0,10.0,,1.61,6.9,12.77
Bonney%20Lake,2021-07-31,68.0,75.5,91.4,,56.7,0.0,10.0,,0.58,5.87,
Bonney%20Lake,2021-08-01,64.4,71.2,84.2,,60.1,0.0,10.0,,0.35,5.87,
Bonney%20Lake,2021-08-02,55.4,69.9,86.0,,59.7,0.0,10.0,,0.92,6.9,12.77
Bonney%20Lake,2021-08-03,57.2,70.6,86.0,,55.2,0.0,10.0,,0.69,4.72,
Bonney%20Lake,2021-08-04,57.2,71.9,89.6,,57.4,,10.0,,0.69,5.87,12.77
Bonney%20Lake,2021-08-05,57.2,71.1,89.6,,57.5,,10.0,,0.92,5.87,12.77
Bonney%20Lake,2021-08-06,64.4,71.2,84.2,,62.8,0.0,9.6,,4.6,11.39,18.3
Bonney%20Lake,2021-08-07,60.8,68.0,80.6,,55.8,,9.2,,3.8,10.24,18.3
Bonney%20Lake,2021-08-08,57.2,63.1,75.2,,54.0,,9.7,,4.6,9.21,14.96
Bonney%20Lake,2021-08-09,50.0,63.4,80.6,,54.0,,10.0,,1.61,9.21,14.96
Bonney%20Lake,2021-08-10,55.4,69.6,86.0,,54.9,0.0,10.0,,1.5,8.06,17.26
Bonney%20Lake,2021-08-11,57.2,74.1,91.4,,55.0,0.0,10.0,,1.84,8.06,16.11
Bonney%20Lake,2021-08-12,59.0,76.5,95.0,,60.3,0.0,10.0,,1.38,8.06,14.96
Bonney%20Lake,2021-08-13,64.4,79.6,95.0,,61.6,0.0,10.0,,0.0,5.87,
Bonney%20Lake,2021-08-14,60.8,75.3,93.2,,61.0,0.0,10.0,,0.23,5.87,
Bonney%20Lake,2021-08-15,59.0,72.0,87.8,,61.6,,10.0,,0.35,5.87,
Bonney%20Lake,2021-08-16,59.0,68.5,86.0,,58.9,0.0,10.0,,1.5,9.21,16.11
Bonney%20Lake,2021-08-17,53.6,61.2,77.0,,53.4,,9.3,,3.68,11.39,18.3
Bonney%20Lake,2021-08-18,50.0,61.3,78.8,,52.4,,10.0,,0.81,6.9,11.39
Bonney%20Lake,2021-08-19,55.4,67.0,80.6,,53.8,0.0,10.0,,0.92,6.9,
Bonney%20Lake,2021-08-20,59.0,64.0,78.8,,56.0,0.0,9.9,,3.11,10.24,13.81
Bonney%20Lake,2021-08-21,55.4,61.0,68.0,,54.0,0.0,10.0,,1.5,9.21,13.81
