location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Pasco,2021-09-10,54.0,70.2,87.1,29.83,58.6,0.0,9.5,,5.06,16.11,24.17
Pasco,2021-09-11,55.9,66.5,79.0,30.08,55.2,0.06,9.5,,6.44,10.24,
Pasco,2021-09-12,52.0,66.5,84.0,30.02,52.4,0.0,10.0,,2.76,6.9,
Pasco,2021-09-13,52.0,69.3,84.0,30.03,49.5,0.0,10.0,,4.72,16.11,
Pasco,2021-09-14,46.0,64.7,84.9,30.03,46.4,0.0,10.0,,4.26,10.24,
Pasco,2021-09-15,46.0,69.7,86.0,29.87,50.1,0.0,10.0,,5.41,18.3,26.35
Pasco,2021-09-16,45.0,60.7,82.0,30.05,35.9,0.0,10.0,,8.17,20.83,27.73
Pasco,2021-09-17,42.1,56.9,73.9,29.90,39.3,0.0,10.0,,4.95,11.39,
Pasco,2021-09-18,60.1,66.8,73.9,29.69,47.1,0.0,10.0,,7.83,14.96,23.02
Pasco,2021-09-19,55.0,64.0,75.0,29.87,46.6,0.04,10.0,,11.97,18.3,24.17
Pasco,2021-09-20,51.1,63.5,75.0,30.23,44.7,0.0,10.0,,7.71,13.81,
Pasco,2021-09-21,39.0,57.7,79.0,30.30,43.2,0.0,10.0,,3.8,8.06,
Pasco,2021-09-22,39.0,60.3,79.0,30.06,44.8,0.0,10.0,,4.03,12.77,
Pasco,2021-09-23,43.0,64.7,81.0,30.17,48.1,0.0,10.0,,3.8,8.06,18.3
Pasco,2021-09-24,43.0,62.0,82.9,30.14,47.6,0.0,10.0,,4.6,9.21,
Pasco,2021-09-25,43.0,66.6,91.0,29.86,47.0,0.0,9.6,,3.91,8.06,17.26
Pasco,2021-09-26,64.0,75.9,89.1,29.75,41.0,0.0,10.0,,8.98,18.3,24.17
Pasco,2021-09-27,57.9,70.7,88.0,29.74,46.6,0.0,9.8,,7.6,25.32,32.22
Pasco,2021-09-28,53.1,59.6,80.1,29.93,47.8,0.2,9.8,,14.27,24.17,34.41
Pasco,2021-09-29,51.1,59.6,71.1,30.12,41.3,0.0,10.0,,9.32,17.26,27.73
Pasco,2021-09-30,44.1,60.2,82.9,30.13,43.0,0.0,9.0,,5.06,16.11,
Pasco,2022-06-01,48.0,67.3,84.9,30.02,50.0,0.0,10.0,,4.37,9.21,
Pasco,2022-06-02,52.0,71.6,89.1,29.85,53.7,0.0,10.0,,6.1,10.24,
Pasco,2022-06-03,55.9,68.5,89.1,29.74,56.5,0.0,9.9,,5.52,26.35,42.46
Pasco,2022-06-04,55.9,65.2,79.0,29.79,50.3,0.08,10.0,,9.55,16.11,19.68
Pasco,2022-06-05,57.0,70.6,84.9,29.67,53.6,0.04,10.0,,9.21,20.83,31.07
Pasco,2022-06-06,57.0,69.2,84.9,29.93,46.9,0.01,10.0,,11.16,26.35,37.98
Pasco,2022-06-07,46.9,66.4,87.1,30.02,44.0,0.0,10.0,,5.06,12.77,21.86
Pasco,2022-06-08,66.9,75.7,86.0,29.90,48.6,0.0,10.0,,7.48,16.11,20.83
Pasco,2022-06-09,59.0,74.8,88.0,29.89,40.7,0.0,10.0,,7.36,16.11,19.68
Pasco,2022-06-10,59.0,75.4,88.0,29.87,56.5,0.0,10.0,,9.44,17.26,23.02
Pasco,2022-06-11,63.0,68.9,82.0,29.86,58.2,0.5,9.5,,9.55,20.83,27.73
Pasco,2022-06-12,54.0,65.9,82.0,29.73,52.9,0.01,10.0,,7.94,19.68,27.73
Pasco,2022-06-13,52.0,57.4,70.0,29.85,46.2,0.4,9.6,,14.38,24.17,33.26
Pasco,2022-06-14,52.0,62.2,75.0,30.04,40.5,0.04,10.0,,17.95,21.86,34.41
Pasco,2022-06-15,50.0,64.5,80.1,30.01,43.4,0.0,10.0,,7.25,17.26,
